Dealer #,Original Order Date,Custome #,Product CD,Offer,Quantity Billed
274755,8/24/2020,RNW-1,YA,Desktop,1
1227193,8/24/2020,88845,VLT,Desktop,1
1227193,10/16/2020,88845,VLT,Desktop,-1
869011,8/24/2020,88807,VPR,Desktop,1
7018148,8/24/2020,12536,TM,Desktop,1
670199,8/24/2020,12537,TLT,Desktop,1
7021509,8/24/2020,12537,YA,Desktop,1
4249278,8/24/2020,88383,VLT,Desktop,1
869011,8/24/2020,88702,TLT,Desktop,1
7018189,8/24/2020,12536,VPR,Desktop,1
7018189,8/24/2020,12537,TLT,Desktop,1
7025908,8/24/2020,12537,TM,Desktop,1
2750407,8/24/2020,88802,YAI,Desktop,1
4370328,8/24/2020,76381,V3D,Desktop,1
7015398,8/24/2020,12537,TM,Desktop,1
1683604,8/24/2020,1176,V3D,Desktop,1
3114776,8/24/2020,,V3D,Desktop,1
1708736,8/24/2020,12537,TM,Desktop,1
7000031,8/24/2020,76412,TM,Desktop,12
315975,8/24/2020,12536,TLT,Desktop,1
1010887,8/24/2020,88865,TLT,Desktop,1
1227193,8/24/2020,80683,TLT,Desktop,1
2763735,8/24/2020,89073,VPR,Desktop,1
7034417,8/24/2020,1177,V3D,Desktop,1
7000000,8/24/2020,Aug-36,V3D,Desktop,1
163991,8/24/2020,12538,YA,Desktop,1
1092075,8/24/2020,62014,YAI,Desktop,1
7026816,8/24/2020,2050,V3D,Desktop,3
7018189,8/24/2020,12538,VPR,Desktop,1
1258,8/24/2020,8650,V3D,Desktop,4
792891,8/24/2020,PO200,V3D,Desktop,1
167193,8/24/2020,12537,VPR,Desktop,1
7026815,8/24/2020,TJaco,TLT,Desktop,1
3346001,8/24/2020,20R12,TFS,Desktop,1
7006498,8/24/2020,8652,V3D,Desktop,1
4548260,8/24/2020,PO202,V3D,Desktop,1
7025908,8/24/2020,12538,TLT,Desktop,2
7000000,8/24/2020,Aug-36,V3D,Desktop,5
1227193,8/24/2020,51512,YAI,Desktop,1
1739,8/24/2020,8653,VPR,Desktop,1
7030800,8/24/2020,12538,TLT,Desktop,1
6,8/24/2020,11758,TLA,Desktop,1
7014607,8/24/2020,12538,TLT,Desktop,2
7014607,9/14/2020,12538,TLT,Desktop,-2
638530,8/24/2020,Aug-37,V3D,Desktop,3
7018189,8/24/2020,12538,TLT,Desktop,1
2763005,8/24/2020,64736,TLT,Desktop,1
4249278,8/24/2020,88497,YAI,Desktop,1
1739,8/24/2020,8650,YA,Desktop,2
1739,8/24/2020,8650,VPR,Desktop,1
1227193,8/24/2020,82770,YAI,Desktop,1
2763005,8/24/2020,64858,V3D,Desktop,1
1092075,8/24/2020,90030,YAI,Desktop,1
190477,8/24/2020,8652,V3D,Desktop,1
3223871,8/24/2020,8658,TFS,Desktop,1
2763005,8/24/2020,2432,TLT,Desktop,1
329372,8/24/2020,12535,VPR,Desktop,1
329372,8/24/2020,12535,TM,Desktop,1
4322653,8/24/2020,19867,TFS,Desktop,1
3762,8/24/2020,8650,V3D,Desktop,1
6,8/24/2020,UFC41,VPR,Desktop,1
1739,8/24/2020,8651,TWG,Desktop,1
2907571,8/24/2020,#REF!,TLT,Desktop,1
1010887,8/24/2020,90500,VSI,Desktop,1
1739,8/24/2020,8653,TM,Desktop,1
7020600,8/24/2020,3413,V3D,Desktop,1
90448,8/24/2020,26579,TLT,Desktop,1
2763005,8/24/2020,65257,V3D,Desktop,8
7013298,8/24/2020,29827,TLT,Desktop,1
145184,8/24/2020,-2020,VLT,Desktop,1
2327938,8/24/2020,20-63,V3D,Desktop,4
7013298,8/24/2020,29854,VPR,Desktop,1
1299150,8/24/2020,4854,TLT,Desktop,3
112132,8/24/2020,91374,V3D,Desktop,1
7025208,8/25/2020,3529,V3D,Desktop,3
7035202,8/25/2020,MXN40,V3D,Desktop,1
182829,8/24/2020,8658,TLT,Desktop,1
7013298,8/24/2020,29826,TME,Desktop,3
69961,8/25/2020,12227,VPR,Desktop,8
69961,8/25/2020,12227,VPR,Desktop,3
69961,8/25/2020,50243,TLT,Desktop,2
245842,8/25/2020,50235,VLT,Desktop,1
1010887,8/25/2020,90872,TLT,Desktop,1
1010887,8/25/2020,90896,TLT,Desktop,1
1010887,8/25/2020,90873,YAI,Desktop,1
1092075,8/25/2020,90893,YAI,Desktop,1
100317,8/25/2020,12794,VPR,Desktop,1
1016358,8/25/2020,90862,YA,Desktop,1
1010887,8/25/2020,90913,TLT,Desktop,1
1010887,8/25/2020,91045,TLT,Desktop,3
1010887,8/25/2020,90950,YA,Desktop,1
1092075,8/25/2020,91098,YA,Desktop,1
1010887,8/25/2020,91081,TLT,Desktop,1
225776,8/25/2020,52073,YA,Desktop,2
1092075,8/25/2020,91181,YAI,Desktop,1
345049,8/25/2020,30065,TLT,Desktop,1
225456,8/25/2020,Z2020,VPR,Desktop,1
3293791,8/25/2020,91230,TLT,Desktop,1
793262,8/25/2020,52056,VLT,Desktop,1
1092075,8/25/2020,91238,YAI,Desktop,1
230403,8/25/2020,52047,TLT,Desktop,1
225776,8/25/2020,52051,YA,Desktop,2
1010887,8/25/2020,91384,TLT,Desktop,1
69961,8/25/2020,52059,TLT,Desktop,1
7018821,8/25/2020,76463,V3D,Desktop,1
1092075,8/25/2020,91423,YA,Desktop,1
1092075,8/25/2020,91365,YA,Desktop,1
7000031,8/25/2020,12539,V3D,Desktop,1
1092075,8/25/2020,91580,YAI,Desktop,1
7018823,8/25/2020,12539,VSI,Desktop,2
1168439,8/25/2020,91536,TLT,Desktop,1
1168439,9/9/2020,91536,TLT,Desktop,-1
1016358,8/25/2020,91334,TFS,Desktop,1
7026817,8/25/2020,210,YA,Desktop,1
167193,8/25/2020,12539,TM,Desktop,17
7025208,8/25/2020,23124,V3D,Desktop,10
7025208,8/25/2020,23124,VMA,Desktop,25
7025208,8/25/2020,23124,TM,Desktop,27
7026816,8/25/2020,76489,VPR,Desktop,1
869011,8/25/2020,91522,YAI,Desktop,1
933856,8/25/2020,D3920,VPR,Desktop,1
1092075,8/25/2020,91570,YAI,Desktop,1
854246,8/25/2020,4956,TLT,Desktop,1
3346001,8/25/2020,20R12,TFS,Desktop,1
1168439,8/25/2020,91505,TLT,Desktop,1
1168439,9/9/2020,91505,TLT,Desktop,-1
245842,8/25/2020,11309,VSI,Desktop,2
3346001,8/25/2020,9R119,TFS,Desktop,1
1299150,8/25/2020,4788,TME,Desktop,1
1999891,8/25/2020,SK-PO,VLT,Desktop,2
1299150,8/25/2020,4907,VPR,Desktop,1
3687247,8/25/2020,23124,YA,Desktop,1
133338,8/25/2020,Z2020,VPR,Desktop,1
7026815,8/25/2020,TOFD2,TLT,Desktop,4
7026197,8/25/2020,825,YA,Desktop,1
3770252,8/25/2020,12540,VPR,Desktop,1
3770252,8/25/2020,12540,TM,Desktop,1
1476757,8/25/2020,12540,VLT,Desktop,1
1010887,8/25/2020,92081,TLT,Desktop,1
315676,8/25/2020,12539,TLT,Desktop,1
7018821,8/25/2020,76544,TWG,Desktop,4
7000040,8/25/2020,12540,TLT,Desktop,1
7021504,8/25/2020,12540,YA,Desktop,1
7037503,8/25/2020,12540,V3D,Desktop,2
7018823,8/25/2020,76567,VPR,Desktop,1
7018821,8/25/2020,76535,VPR,Desktop,1
313887,8/25/2020,12540,VLT,Desktop,1
313887,8/27/2020,12540,VLT,Desktop,-1
638530,8/25/2020,Aug-37,VMA,Desktop,2
869011,8/25/2020,91909,TLT,Desktop,1
7018823,8/25/2020,12540,VSI,Desktop,1
100317,8/25/2020,12794,YA,Desktop,1
7025908,8/25/2020,76540,YA,Desktop,4
7018823,8/25/2020,76551,VPR,Desktop,1
7018823,8/25/2020,76555,VPR,Desktop,1
329372,8/25/2020,12540,TLT,Desktop,1
1739,8/25/2020,8656,V3D,Desktop,1
1092075,8/25/2020,92187,YAI,Desktop,1
7037503,8/25/2020,12540,TM,Desktop,2
200804,8/25/2020,K/20-,YA,Desktop,33
3170763,8/25/2020,67728,TLT,Desktop,1
7018149,8/25/2020,12541,V3D,Desktop,2
1739,8/25/2020,8656,V3D,Desktop,2
3597,8/25/2020,KZM82,V3D,Desktop,2
7014607,8/25/2020,12540,TM,Desktop,1
20838,8/25/2020,8658,V3D,Desktop,1
7025908,8/25/2020,12541,TLT,Desktop,2
1739,8/25/2020,8656,VLT,Desktop,2
7007098,8/25/2020,12541,V3D,Desktop,1
145184,8/25/2020,-2020,V3D,Desktop,1
196391,8/25/2020,4916,TLT,Desktop,1
196391,9/2/2020,4916,TLT,Desktop,-1
7018165,8/25/2020,12540,VPR,Desktop,2
7028313,8/26/2020,1178,TFS,Desktop,-1
7028313,8/25/2020,1178,TFS,Desktop,1
244030,8/25/2020,40105,VPR,Desktop,1
2345326,8/25/2020,todes,YA,Desktop,1
512274,8/25/2020,UFQ47,YA,Desktop,4
1299150,8/26/2020,4870,VMA,Desktop,1
7026816,8/25/2020,76563,VPR,Desktop,1
3170749,8/25/2020,67044,VPR,Desktop,1
7035202,8/25/2020,KZM76,V3D,Desktop,1
4249278,8/25/2020,92053,TLT,Desktop,1
163991,8/25/2020,12541,TLT,Desktop,1
7018149,8/25/2020,12541,VLT,Desktop,2
7037503,8/25/2020,12540,TLT,Desktop,1
7025908,8/25/2020,12541,TLT,Desktop,3
638530,8/25/2020,973_r,YA,Desktop,9
4249278,8/25/2020,91253,TLT,Desktop,1
7018189,8/25/2020,12541,TLT,Desktop,1
7013315,8/26/2020,4958,TLT,Desktop,1
7013315,10/27/2020,5068,TLT,Desktop,1
7013315,9/17/2020,4999,TLT,Desktop,1
329372,8/25/2020,12541,VPR,Desktop,1
329372,8/25/2020,12541,TWG,Desktop,1
1092075,8/25/2020,86365,YAI,Desktop,1
545,8/25/2020,8658,TME,Desktop,2
869011,8/25/2020,92560,YA,Desktop,1
1739,8/25/2020,8652,TM,Desktop,7
7018823,8/25/2020,12542,YA,Desktop,1
7018823,9/23/2020,12636,YA,Desktop,1
7018823,9/3/2020,12570,YA,Desktop,1
7018823,9/17/2020,12614,YA,Desktop,1
313887,8/25/2020,12542,TLT,Desktop,1
3780711,8/25/2020,68694,TLT,Desktop,1
1010887,8/26/2020,67924,TLT,Desktop,-1
1010887,8/25/2020,67924,TLT,Desktop,1
7018823,8/25/2020,76614,TLT,Desktop,2
7025901,8/25/2020,12542,TLT,Desktop,1
7035202,8/25/2020,KZN11,TLT,Desktop,1
80466,8/25/2020,12542,V3D,Desktop,1
1092075,8/25/2020,92160,YAI,Desktop,1
1739,8/25/2020,8656,V3D,Desktop,3
7035202,8/25/2020,KZN10,V3D,Desktop,2
7000031,8/25/2020,12542,VPR,Desktop,1
7014105,8/25/2020,76619,TLT,Desktop,1
7018813,8/25/2020,76622,TLT,Desktop,1
7006498,8/25/2020,8658,TM,Desktop,1
7018818,8/25/2020,12542,YA,Desktop,1
2591,8/25/2020,95571,VPR,Desktop,2
339,8/25/2020,95578,TLT,Desktop,1
7035202,8/25/2020,KZN03,V3D,Desktop,1
4542000,9/9/2020,93149,VLT,Desktop,-1
4542000,8/25/2020,93149,VLT,Desktop,1
244001,8/25/2020,#REF!,V3D,Desktop,1
1016358,8/25/2020,92831,TFS,Desktop,2
2763005,8/25/2020,2437,TLT,Desktop,1
869011,8/25/2020,93129,YAI,Desktop,1
869011,8/25/2020,86277,TLT,Desktop,1
869011,8/25/2020,91144,YAI,Desktop,1
69103,8/25/2020,20-63,TLT,Desktop,2
145184,8/25/2020,#REF!,V3D,Desktop,1
7006498,8/25/2020,8659,VLT,Desktop,4
2763005,8/25/2020,70048,TLT,Desktop,1
1010887,8/25/2020,87406,VPR,Desktop,1
162162,10/29/2020,#REF!,YA,Desktop,3
162162,8/25/2020,#REF!,YA,Desktop,8
162162,9/30/2020,5344,YA,Desktop,1
162162,8/28/2020,2320,YA,Desktop,1
26435,8/25/2020,278,V3D,Desktop,2
1010887,8/25/2020,93917,TLT,Desktop,1
112132,8/25/2020,93853,VSI,Desktop,1
7013298,8/25/2020,30296,TLT,Desktop,1
607326,8/25/2020,4839,TLT,Desktop,1
1604127,8/26/2020,Z2020,VPR,Desktop,1
227987,8/26/2020,371,V3D,Desktop,1
4986473,8/26/2020,ote:,YA,Desktop,4
7011499,8/27/2020,531,,,
3718132,8/27/2020,P,,,
3190591,8/25/2020,14792,TLT,Desktop,1
1010887,8/25/2020,87902,TLT,Desktop,1
4665664,8/26/2020,60427,TFS,Desktop,1
7026197,8/26/2020,32101,YAL,Desktop,1
4361222,8/26/2020,S21-0,YA,Desktop,1
1010887,8/26/2020,94344,VLT,Desktop,1
1010887,8/26/2020,94271,TLT,Desktop,1
1010887,8/26/2020,94331,TLT,Desktop,1
2907571,8/28/2020,#REF!,VLT,Desktop,-1
2907571,8/26/2020,#REF!,VLT,Desktop,1
1092075,8/26/2020,94242,YAI,Desktop,1
1092075,8/26/2020,94321,YA,Desktop,1
2752861,8/26/2020,94330,YA,Desktop,1
1010887,8/26/2020,91103,YAL,Desktop,1
1092075,8/26/2020,94486,YAI,Desktop,1
1168439,8/26/2020,94492,VPR,Desktop,1
1092075,8/26/2020,94526,YAI,Desktop,1
1092075,8/26/2020,94311,YAI,Desktop,1
2750407,8/26/2020,92413,YA,Desktop,1
1010887,8/26/2020,94413,TLT,Desktop,1
1168439,8/26/2020,94466,VPR,Desktop,21
2750407,8/26/2020,89403,TFS,Desktop,1
69961,8/26/2020,12248,VPR,Desktop,1
2140432,8/26/2020,61093,VPR,Desktop,1
1299150,8/26/2020,4891,VSI,Desktop,1
3346001,8/26/2020,18R11,TFS,Desktop,1
159223,8/26/2020,PO203,VPR,Desktop,1
1299150,8/26/2020,4957,TLT,Desktop,1
7018145,8/26/2020,12545,TM,Desktop,2
573810,8/26/2020,1181,VSI,Desktop,3
31235,8/26/2020,20-64,VPR,Desktop,1
1875192,8/27/2020,31053,TLT,Desktop,1
7026815,8/27/2020,E_Sea,YA,Desktop,6
7018823,8/26/2020,76641,TLT,Desktop,1
1010887,8/26/2020,94635,VPR,Desktop,6
1010887,10/28/2020,94635,VPR,Desktop,-6
2752861,8/26/2020,94633,TLT,Desktop,1
7028831,8/26/2020,1179,TM,Desktop,1
869011,8/26/2020,94628,YAI,Desktop,1
7018823,8/26/2020,76638,TLT,Desktop,1
1168439,8/26/2020,94612,YA,Desktop,1
1010887,8/26/2020,94620,TLT,Desktop,1
1010887,8/28/2020,94620,TLT,Desktop,-1
2763735,8/26/2020,94616,VPR,Desktop,1
1092075,8/26/2020,94848,YAI,Desktop,1
1092075,8/26/2020,94745,YAI,Desktop,1
469062,8/26/2020,371,V3D,Desktop,3
869011,8/26/2020,94790,YA,Desktop,1
1010887,8/26/2020,94812,VPR,Desktop,1
329372,8/26/2020,12543,VPR,Desktop,5
7000015,8/26/2020,12543,VPR,Desktop,2
1092075,8/26/2020,94819,YA,Desktop,1
4268031,8/26/2020,L21-0,VPR,Desktop,1
24918,8/26/2020,11186,V3D,Desktop,2
1016358,8/26/2020,94870,YAL,Desktop,2
4361222,8/26/2020,S21-0,YA,Desktop,88
7000031,8/26/2020,12543,VPR,Desktop,2
7000031,8/28/2020,12551,VPR,Desktop,1
7000031,9/25/2020,12644,VPR,Desktop,2
7000031,9/25/2020,12644,TM,Desktop,2
7000031,8/26/2020,12543,TM,Desktop,1
7000031,8/28/2020,12551,TM,Desktop,1
670194,8/26/2020,12544,TLT,Desktop,1
7026818,8/26/2020,987,YA,Desktop,2
329372,8/26/2020,12543,TLT,Desktop,1
3170763,8/26/2020,71201,TLT,Desktop,1
2209724,8/26/2020,TPO-0,YAL,Desktop,1
1092075,8/26/2020,95126,YA,Desktop,1
869011,8/26/2020,95199,V3D,Desktop,2
1092075,8/26/2020,94983,YAI,Desktop,1
163991,8/26/2020,12544,YA,Desktop,1
163991,9/2/2020,12563,YA,Desktop,1
329372,8/26/2020,12544,TM,Desktop,4
869011,8/26/2020,95287,VPR,Desktop,1
7028315,8/26/2020,K/20-,YA,Desktop,4
2915585,8/26/2020,371,YA,Desktop,1
4249278,8/26/2020,94666,YAI,Desktop,1
7000031,8/26/2020,76761,V3D,Desktop,1
7026816,8/26/2020,12544,VPR,Desktop,2
329372,8/26/2020,12544,TLT,Desktop,1
329372,9/1/2020,12544,TLT,Desktop,-1
7018189,9/9/2020,12586,TLT,Desktop,1
7018189,8/26/2020,12544,TLT,Desktop,1
7018189,10/9/2020,12695,TLT,Desktop,1
4249278,8/26/2020,48598,YAI,Desktop,1
2345326,8/26/2020,todes,YA,Desktop,1
2751195,8/26/2020,95370,YA,Desktop,1
185352,8/26/2020,12545,TLT,Desktop,1
329372,8/26/2020,12544,TM,Desktop,3
7018821,8/26/2020,76748,TM,Desktop,3
1739,8/26/2020,8656,V3D,Desktop,1
7026817,8/26/2020,210,V3D,Desktop,3
613120,8/26/2020,12545,TWG,Desktop,4
1168439,8/26/2020,95548,TLT,Desktop,1
869011,8/26/2020,95571,YAL,Desktop,2
7007098,8/26/2020,12545,TM,Desktop,1
2751195,8/26/2020,94941,YAL,Desktop,1
3770252,8/26/2020,12545,V3D,Desktop,1
3346001,8/26/2020,17R10,TFS,Desktop,1
28220,8/26/2020,20-64,VPR,Desktop,1
7026817,8/26/2020,210,V3D,Desktop,1
7018193,8/26/2020,76788,TLT,Desktop,1
613120,8/26/2020,12545,TLT,Desktop,1
7031597,8/26/2020,12545,VLT,Desktop,2
3170763,8/26/2020,73628,VLT,Desktop,1
4352646,8/27/2020,Z2020,TFS,Desktop,1
7018149,8/26/2020,12545,TM,Desktop,4
329372,8/26/2020,12545,VPR,Desktop,1
1074325,8/26/2020,76797,VPR,Desktop,1
7000000,8/26/2020,Aug-39,V3D,Desktop,1
7000031,8/26/2020,76792,V3D,Desktop,1
7029503,8/26/2020,12545,YA,Desktop,1
613120,8/26/2020,12546,TLT,Desktop,1
638530,8/26/2020,Aug-39,V3D,Desktop,1
7006600,8/26/2020,12546,TLT,Desktop,2
1962322,8/26/2020,76809,VPR,Desktop,1
1962322,8/27/2020,76809,VPR,Desktop,-1
2763005,8/26/2020,96066,V3D,Desktop,1
1227193,9/6/2020,96104,TLT,Desktop,-1
1227193,8/26/2020,96104,TLT,Desktop,1
2327938,8/26/2020,20-64,V3D,Desktop,2
7018189,8/26/2020,12545,TLT,Desktop,1
2763005,8/26/2020,73241,VPR,Desktop,3
7006498,8/26/2020,8656,VLT,Desktop,1
7007104,8/26/2020,1-001,VPR,Desktop,1
4249278,8/26/2020,94477,TLT,Desktop,3
45691,8/26/2020,2020,VLT,Desktop,1
7033003,8/26/2020,76808,TLT,Desktop,3
7033003,8/26/2020,76808,TLT,Desktop,1
3762,8/26/2020,8656,V3D,Desktop,1
7035202,8/26/2020,KZP54,V3D,Desktop,2
7018823,8/26/2020,12546,VPR,Desktop,1
1962322,8/26/2020,76810,VPR,Desktop,1
1962322,8/26/2020,76810,VPR,Desktop,-1
7028506,8/26/2020,490,V3D,Desktop,3
1227193,9/6/2020,96147,TLT,Desktop,-1
1227193,8/26/2020,96147,TLT,Desktop,1
7035202,8/26/2020,MXR01,V3D,Desktop,5
1227193,8/26/2020,86862,YAI,Desktop,1
143535,8/26/2020,UG049,VPR,Desktop,1
162199,8/26/2020,WRF98,TLT,Desktop,1
162199,9/2/2020,WRF98,TLT,Desktop,-1
162199,8/26/2020,29180,TLT,Desktop,1
7026798,8/26/2020,12546,VPR,Desktop,1
6,8/26/2020,UG146,V3D,Desktop,1
1739,8/26/2020,8659,TLT,Desktop,1
91213,8/26/2020,98463,VPR,Desktop,1
26435,8/26/2020,293,VLT,Desktop,1
4986473,8/26/2020,-,,,
6654,8/26/2020,52121,TLT,Desktop,1
1010887,8/26/2020,96527,TLT,Desktop,1
1010887,8/26/2020,96694,VPR,Desktop,2
472640,8/26/2020,8660,V3D,Desktop,1
26435,8/26/2020,307,V3D,Desktop,1
1227193,8/26/2020,96570,TFS,Desktop,1
3762,8/26/2020,8654,VSI,Desktop,1
402567,8/26/2020,20-64,VPR,Desktop,1
1010887,8/26/2020,96977,VPR,Desktop,1
45691,8/26/2020,-2020,V3D,Desktop,2
7029111,8/26/2020,538,TLT,Desktop,4
28227,8/26/2020,032-1,YA,Desktop,1
7000188,8/27/2020,75703,VPR,Desktop,1
1739,8/26/2020,8661,VSI,Desktop,2
7000188,8/27/2020,75704,VPR,Desktop,1
142927,8/26/2020,RKF86,V3D,Desktop,1
142927,8/26/2020,RKF90,VMA,Desktop,1
7026197,8/27/2020,827,YA,Desktop,1
7013298,8/27/2020,30858,TLT,Desktop,1
7019606,8/27/2020,131,TLT,Desktop,1
7028313,8/27/2020,1178,TFS,Desktop,1
112132,8/27/2020,97277,V3D,Desktop,1
869011,8/27/2020,95047,V3D,Desktop,1
162203,8/27/2020,FJF13,YA,Desktop,1
2751195,8/27/2020,97642,YA,Desktop,1
69961,8/27/2020,12325,V3D,Desktop,4
1010887,8/27/2020,97565,YA,Desktop,1
1168439,8/27/2020,97521,YAI,Desktop,1
1010887,8/27/2020,97589,VSI,Desktop,1
1010887,8/27/2020,97621,TLT,Desktop,1
7029342,8/27/2020,1182,VPR,Desktop,1
1092075,8/27/2020,97776,YAI,Desktop,1
869011,8/27/2020,92067,TLT,Desktop,1
223149,8/27/2020,D3920,YA,Desktop,1
7026197,8/27/2020,827,YA,Desktop,6
7000000,8/27/2020,Aug-40,V3D,Desktop,2
207799,8/27/2020,76912,VPR,Desktop,1
7026815,8/27/2020,E_Sea,YA,Desktop,10
7026815,8/27/2020,THB27,TLT,Desktop,1
196391,8/27/2020,4942,VLT,Desktop,2
196391,8/27/2020,4942,VLT,Desktop,1
849438,8/27/2020,todes,TLT,Desktop,1
7018823,10/15/2020,85322,VPR,Desktop,1
7018823,8/27/2020,76886,VPR,Desktop,1
7018823,9/28/2020,82244,VPR,Desktop,1
7018823,10/28/2020,87469,VPR,Desktop,1
3508930,8/27/2020,L21-0,TM,Desktop,2
7026197,8/27/2020,827,YA,Desktop,7
7000031,8/27/2020,12546,TLT,Desktop,1
869011,8/27/2020,97882,VPR,Desktop,1
3170763,8/27/2020,75486,TLT,Desktop,2
7000031,8/27/2020,12547,TLT,Desktop,1
7026803,8/27/2020,12547,V3D,Desktop,1
7030800,8/27/2020,12547,TLT,Desktop,1
7000025,8/27/2020,76895,VPR,Desktop,1
1010887,8/27/2020,97774,YAI,Desktop,1
1092075,8/27/2020,97845,YA,Desktop,1
4268031,8/27/2020,S21-0,V3D,Desktop,1
1092075,8/27/2020,97793,YA,Desktop,1
4268031,8/27/2020,L21-0,VPR,Desktop,1
7000031,8/27/2020,12547,VLT,Desktop,1
7000031,8/31/2020,12547,VLT,Desktop,-1
2751195,8/27/2020,97696,YA,Desktop,1
1962322,8/27/2020,76931,VPR,Desktop,1
1168439,8/27/2020,97885,YA,Desktop,1
7018149,8/27/2020,12547,TWG,Desktop,2
329372,8/27/2020,12547,VPR,Desktop,2
230849,8/27/2020,12547,TLT,Desktop,2
7026816,8/27/2020,12547,VPR,Desktop,1
1092075,8/27/2020,98172,YAI,Desktop,1
3770252,8/27/2020,12548,V3D,Desktop,1
329372,8/27/2020,12548,TLT,Desktop,1
7026818,8/27/2020,Aug-41,V3D,Desktop,1
4361222,8/27/2020,S21-0,VMA,Desktop,1
7026716,8/27/2020,12548,YA,Desktop,1
869011,8/27/2020,92022,TLT,Desktop,1
7000188,8/27/2020,76930,TWG,Desktop,1
7000188,9/1/2020,77569,TWG,Desktop,2
1092075,8/27/2020,98103,YAI,Desktop,1
313887,8/27/2020,12548,VLT,Desktop,1
2780342,8/27/2020,12794,YA,Desktop,1
7018196,8/27/2020,12548,V3D,Desktop,2
1010887,8/27/2020,98224,YA,Desktop,1
7000079,8/27/2020,12548,VPR,Desktop,1
100317,8/27/2020,12794,YA,Desktop,1
7035202,8/27/2020,MXT17,VPR,Desktop,1
7018135,8/27/2020,12548,TWG,Desktop,3
82167,8/27/2020,20003,V3D,Desktop,1
629672,8/27/2020,76924,VPR,Desktop,2
7000031,8/27/2020,76938,V3D,Desktop,1
7000031,8/27/2020,76944,YA,Desktop,1
869011,8/27/2020,98269,VPR,Desktop,1
329372,8/27/2020,12548,VPR,Desktop,1
7026818,8/27/2020,Aug-41,V3D,Desktop,23
7018821,8/27/2020,76962,TWG,Desktop,1
7000031,8/27/2020,12548,VPR,Desktop,1
7018823,8/27/2020,12548,TM,Desktop,3
7018823,9/2/2020,12548,TM,Desktop,-3
1092075,8/27/2020,98638,YA,Desktop,1
7018823,8/27/2020,76973,TLT,Desktop,1
7014607,8/27/2020,12548,VPR,Desktop,1
7036799,8/27/2020,12549,TLT,Desktop,1
329372,8/27/2020,12549,VLT,Desktop,1
7033003,8/27/2020,76970,TLT,Desktop,2
1010887,8/27/2020,98515,YAI,Desktop,1
1092075,8/27/2020,98761,YAI,Desktop,1
629672,8/27/2020,7433,VPR,Desktop,1
1956,8/27/2020,53821,TM,Desktop,2
7018813,8/27/2020,77002,TLT,Desktop,1
2538149,8/28/2020,D3920,YA,Desktop,2
7018165,8/27/2020,12549,VPR,Desktop,1
7037503,8/27/2020,12549,TM,Desktop,1
2752861,8/27/2020,99042,YA,Desktop,1
1739,8/27/2020,8656,VPR,Desktop,1
315975,9/7/2020,12550,TLT,Desktop,-1
315975,8/27/2020,12550,TLT,Desktop,1
7014607,8/27/2020,12549,VSI,Desktop,1
1739,8/27/2020,8660,V3D,Desktop,1
90448,8/27/2020,30178,V3D,Desktop,1
7025901,8/27/2020,12549,TLT,Desktop,1
4426562,8/27/2020,TPO-0,VPR,Desktop,1
402567,8/27/2020,20-64,V3D,Desktop,3
1739,8/27/2020,8656,TLT,Desktop,1
2750407,8/27/2020,98980,YAI,Desktop,1
153400,8/27/2020,20-64,V3D,Desktop,1
7014607,8/27/2020,12550,TLT,Desktop,1
315752,8/27/2020,ER550,VPR,Desktop,1
315752,8/27/2020,ER564,VPR,Desktop,1
2752861,8/27/2020,99566,YA,Desktop,1
1739,8/27/2020,8657,TLT,Desktop,1
1227193,8/27/2020,89737,YAI,Desktop,1
7007104,8/27/2020,1-001,V3D,Desktop,1
4986473,8/27/2020,ote,,,
69961,8/28/2020,12358,VPR,Desktop,1
4986473,8/28/2020,ote,,,
7018135,8/31/2020,12554,TWG,Desktop,4
26435,8/27/2020,316,V3D,Desktop,1
145184,8/27/2020,-2020,TWG,Desktop,3
2763735,8/27/2020,73562,YA,Desktop,4
1010887,8/27/2020,82,TLT,Desktop,1
7035202,8/27/2020,MXU82,V3D,Desktop,1
339,8/27/2020,ER575,V3D,Desktop,1
339,8/27/2020,ER577,V3D,Desktop,1
112132,8/27/2020,99276,V3D,Desktop,1
6,8/27/2020,17143,TLA,Desktop,1
1092075,8/27/2020,56,YAI,Desktop,1
162203,8/27/2020,FJF94,YA,Desktop,-2
162203,8/27/2020,FJF94,YA,Desktop,2
1216,8/27/2020,8663,TLT,Desktop,1
2763005,8/27/2020,99969,V3D,Desktop,1
1137,8/27/2020,99167,VLT,Desktop,6
691614,8/28/2020,RQ200,TLT,Desktop,52
7000025,8/28/2020,7514,VPR,Desktop,1
7026815,8/28/2020,TTyro,TLT,Desktop,1
691614,8/28/2020,RQ200,VLT,Desktop,1
403714,8/28/2020,1183,TM,Desktop,4
1739,8/27/2020,8660,V3D,Desktop,2
6654,8/27/2020,54487,VMA,Desktop,1
380,8/27/2020,#REF!,VSI,Desktop,1
244030,8/27/2020,42030,V3D,Desktop,1
1010887,8/28/2020,219,VMA,Desktop,1
1299150,8/28/2020,4950,VSI,Desktop,1
1299150,8/28/2020,4851,VLT,Desktop,1
1092075,8/28/2020,239,YAI,Desktop,1
70179,8/28/2020,80310,VMA,Desktop,1
7029005,8/28/2020,UGM84,YA,Desktop,1
134075,8/28/2020,D8920,YA,Desktop,1
